business	dictionary_code	item_code	item_short_name	item_full_name	analytical_attribute_code
FB	PERSONAL_ACCOUNTS	01951003200	01951003200	Лицевой счет 01951003200	pa
FB	PERSONAL_ACCOUNTS	01951007770	01951007770	Лицевой счет 01951007770	pa
FB	PERSONAL_ACCOUNTS	03211643000000016000	03211643000000016000	Лицевой счет 03211643000000016000	pa
FB	PERSONAL_ACCOUNTS	03211643000000019501	03211643000000019501	Лицевой счет 03211643000000019501	pa
FB	PERSONAL_ACCOUNTS	03211643000000019503	03211643000000019503	Лицевой счет 03211643000000019503	pa
FB	PERSONAL_ACCOUNTS	03212643000000010100	03212643000000010100	Лицевой счет 03212643000000010100	pa
FB	PERSONAL_ACCOUNTS	03212643000000013202	03212643000000013202	Лицевой счет 03212643000000013202	pa
FB	PERSONAL_ACCOUNTS	03212643000000016000	03212643000000016000	Лицевой счет 03212643000000016000	pa
FB	PERSONAL_ACCOUNTS	03601076330	03601076330	Лицевой счет 03601076330	pa
FB	PERSONAL_ACCOUNTS	03601076336	03601076336	Лицевой счет 03601076336	pa
FB	PERSONAL_ACCOUNTS	03601105480	03601105480	Лицевой счет 03601105480	pa
FB	PERSONAL_ACCOUNTS	03951001820	03951001820	Лицевой счет 03951001820	pa
FB	PERSONAL_ACCOUNTS	03951003200	03951003200	Лицевой счет 03951003200	pa
FB	PERSONAL_ACCOUNTS	04601073740	04601073740	Лицевой счет 04601073740	pa
FB	PERSONAL_ACCOUNTS	04951А63100	04951А63100	Лицевой счет 04951А63100	pa
FB	PERSONAL_ACCOUNTS	05011073740	05011073740	Лицевой счет 05011073740	pa
FB	PERSONAL_ACCOUNTS	05011076330	05011076330	Лицевой счет 05011076330	pa
FB	PERSONAL_ACCOUNTS	05011076331	05011076331	Лицевой счет 05011076331	pa
FB	PERSONAL_ACCOUNTS	05011076332	05011076332	Лицевой счет 05011076332	pa
FB	PERSONAL_ACCOUNTS	05011076333	05011076333	Лицевой счет 05011076333	pa
FB	PERSONAL_ACCOUNTS	05011076334	05011076334	Лицевой счет 05011076334	pa
FB	PERSONAL_ACCOUNTS	05011076335	05011076335	Лицевой счет 05011076335	pa
FB	PERSONAL_ACCOUNTS	05011076336	05011076336	Лицевой счет 05011076336	pa
FB	PERSONAL_ACCOUNTS	05481506070	05481506070	Лицевой счет 05481506070	pa
FB	PERSONAL_ACCOUNTS	05601073740	05601073740	Лицевой счет 05601073740	pa
FB	PERSONAL_ACCOUNTS	05601076330	05601076330	Лицевой счет 05601076330	pa
FB	PERSONAL_ACCOUNTS	05601А27480	05601А27480	Лицевой счет 05601А27480	pa
FB	PERSONAL_ACCOUNTS	06951001000	06951001000	Лицевой счет 06951001000	pa
FB	PERSONAL_ACCOUNTS	08601076330	08601076330	Лицевой счет 08601076330	pa
FB	PERSONAL_ACCOUNTS	08951А63100	08951А63100	Лицевой счет 08951А63100	pa
FB	PERSONAL_ACCOUNTS	1800	1800	Лицевой счет 1800	pa
FB	PERSONAL_ACCOUNTS	40102840500000000003	40102840500000000003	Лицевой счет 40102840500000000003	pa
FB	PERSONAL_ACCOUNTS	52951000928	52951000928	Лицевой счет 52951000928	pa
FB	PERSONAL_ACCOUNTS	6000	6000	Лицевой счет 6000	pa
FB	PERSONAL_ACCOUNTS	9500	9500	Лицевой счет 9500	pa
FB	TARGET_CODES	0001	0001	Код цели 0001	targetCode
FB	TARGET_CODES	0001-01	0001-01	Код цели 0001-01	targetCode
FB	TARGET_CODES	0001-02	0001-02	Код цели 0001-02	targetCode
FB	TARGET_CODES	0002	0002	Код цели 0002	targetCode
FB	TARGET_CODES	0002-01	0002-01	Код цели 0002-01	targetCode
FB	TARGET_CODES	0002-02	0002-02	Код цели 0002-02	targetCode
FB	TARGET_CODES	0012	0012	Код цели 0012	targetCode
FB	TARGET_CODES	0012-02	0012-02	Код цели 0012-02	targetCode
FB	TARGET_CODES	0049	0049	Код цели 0049	targetCode
FB	TARGET_CODES	0049-02	0049-02	Код цели 0049-02	targetCode
FB	TARGET_CODES	1234567890123456789	1234567890123456789	Код цели 1234567890123456789	targetCode
FB	TARGET_CODES	999	999	Код цели 999	targetCode
FB	TOFK	0100	0100	ТОФК 0100	tofk
FB	TOFK	6000	6000	ТОФК 6000	tofk
